	Unnamed: 0	mask_dim	acs_type	acc	bloc	kernel	std_noise	lr_mask	lr_other	test_ssim	test_psnr	test_loss	test_loss_denorm
321	0	[4, 4]	no	0.125	5	[11, 11]	0.05	0.01	0.001	0.9645136058809136	38.62921193675257	0.0040849479846656	8.828983276444768e-11
322	0	[4, 4]	square	0.125	5	[11, 11]	0.05	0.01	0.001	1.0	inf	0.0	0.0
323	0	[4, 4]	square	0.125	5	[11, 11]	0.05	0.01	0.0001	1.0	inf	0.0	0.0
324	0	[4, 4]	no	0.125	5	[11, 11]	0.05	0.001	0.01	0.2937984077702616	15.348471537009122	0.7564054131507874	1.3792248939173621e-08
325	0	[4, 4]	no	0.125	5	[11, 11]	0.05	0.001	0.001	0.8741714925138497	32.37023617463099	0.0114798098802566	2.69822289317962e-10
326	0	[4, 4]	no	0.125	5	[11, 11]	0.05	0.0001	0.01	0.2788771300489143	15.112444558056724	0.834083080291748	1.511714725019306e-08
327	0	[4, 4]	no	0.125	5	[11, 11]	0.05	0.001	0.0001	0.9231218653590176	34.57401063675383	0.0080288350582122	1.7823993808133866e-10
328	0	[4, 4]	no	0.125	5	[11, 11]	0.05	0.0001	0.0001	0.8315277020874238	30.3026399944768	0.0181330684572458	3.9884023435480336e-10
329	0	[4, 4]	square	0.125	5	[11, 11]	0.05	0.001	0.0001	1.0	inf	0.0	0.0
330	0	[4, 4]	square	0.125	5	[11, 11]	0.05	0.0001	0.01	1.0	inf	0.0	0.0
331	0	[4, 4]	no	0.125	5	[11, 11]	0.05	0.0001	0.001	0.8161552998574728	29.09999206552824	0.0283206161111593	5.540629322345116e-10
332	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.01	0.01	0.0829437991348067	-1.7526162937575376	16.112144470214844	5.131362718880757e-07
333	0	[4, 4]	square	0.125	5	[11, 11]	0.05	0.001	0.01	1.0	inf	0.0	0.0
334	0	[4, 4]	square	0.125	5	[11, 11]	0.05	0.0001	0.001	1.0	inf	0.0	0.0
335	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.01	0.001	0.966254391983676	38.657896449725136	0.0036225167568773	7.647674986607919e-11
336	0	[4, 4]	square	0.125	5	[11, 11]	0.05	0.0001	0.0001	1.0	inf	0.0	0.0
337	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.01	0.001	1.0	inf	0.0	0.0
338	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.001	0.01	0.0159211899707957	-34.05488932878788	20674.955078125	0.0008349141013169
339	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.01	0.01	1.0	inf	0.0	0.0
340	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.001	0.001	1.0	inf	0.0	0.0
341	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.001	0.0001	1.0	inf	0.0	0.0
342	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.01	0.0001	0.873626690172259	32.65032245611826	0.0098842633888125	2.68587204920323e-10
343	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.0001	0.01	0.0762812874902476	-18.07465307131754	515.7012939453125	2.10931437602764e-05
344	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.01	0.0001	1.0	inf	0.0	0.0
345	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.001	0.01	1.0	inf	0.0	0.0
346	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.0001	0.001	0.8585052209866053	31.255403550606697	0.0145431384444236	3.0462430070752656e-10
347	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.001	0.001	0.943284114419266	36.61133070678741	0.0046512484550476	1.0292534562762737e-10
348	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.0001	0.001	1.0	inf	0.0	0.0
349	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.001	0.0001	0.8600673344583921	31.896431819952635	0.0123829245567321	3.4129531973468754e-10
350	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.0001	0.0001	1.0	inf	0.0	0.0
351	0	[4, 4]	square	0.125	5	[13, 13]	0.0175	0.0001	0.01	1.0	inf	0.0	0.0
352	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.01	0.001	0.9529850472649464	37.7533085763885	0.0036283971276134	7.789361034607327e-11
353	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.01	0.0001	0.8313277365971019	30.241145318619587	0.0171920638531446	4.678483538512572e-10
354	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.001	0.01	0.1138811081604457	-13.554148992343045	209.09288024902344	8.597968966285126e-06
355	0	[4, 4]	no	0.125	5	[13, 13]	0.0175	0.0001	0.0001	0.889149737836381	32.95510184828557	0.0120037049055099	2.736044515179805e-10
356	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.01	0.01	0.1603241501855273	6.961383474301296	3.081485748291016	6.997543193436267e-08
357	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.01	0.01	1.0	inf	0.0	0.0
358	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.001	0.001	0.9316707772081632	35.62102352029	0.0071690017357468	1.5923064737083308e-10
359	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.01	0.001	1.0	inf	0.0	0.0
360	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.001	0.001	1.0	inf	0.0	0.0
361	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.001	0.0001	0.9219974650500932	34.70878897204348	0.008784850127995	1.9748979920010158e-10
362	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.01	0.0001	1.0	inf	0.0	0.0
363	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.0001	0.001	0.8238259394454048	28.89345530688413	0.0291855577379465	5.808493500118444e-10
364	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.001	0.01	1.0	inf	0.0	0.0
365	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.0001	0.0001	0.8274066655825509	30.77891454046009	0.0186509117484092	4.056944299126882e-10
366	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.0001	0.0001	1.0	inf	0.0	0.0
367	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.001	0.0001	1.0	inf	0.0	0.0
368	0	[4, 4]	no	0.125	5	[13, 13]	0.05	0.0001	0.01	0.1980551915268325	-2.0399553190435373	14.526288032531738	4.95089887698321e-07
369	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.0001	0.01	1.0	inf	0.0	0.0
370	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.01	0.01	1.0	inf	0.0	0.0
371	0	[4, 4]	square	0.125	5	[13, 13]	0.05	0.0001	0.001	1.0	inf	0.0	0.0
372	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.01	0.001	1.0	inf	0.0	0.0
373	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.01	0.0001	0.8964261533086489	33.19914828298462	0.0079312967136502	2.13061697581433e-10
374	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.01	0.01	1.624116488592194e-05	-94.38548902348236	431946661888.0	17040.927208606125
375	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.001	0.001	0.9335742120634966	35.69469721495881	0.0052990578114986	1.1302527309694323e-10
376	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.001	0.0001	1.0	inf	0.0	0.0
377	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.01	0.001	0.93739425178045	35.09526475232261	0.0057081640698015	1.2126990251637512e-10
378	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.01	0.0001	1.0	inf	0.0	0.0
379	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.001	0.01	6.322208434250536e-06	-97.02985431343184	2027161078726656.0	85248227.30936858
380	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.0001	0.01	1.0	inf	0.0	0.0
381	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.001	0.01	1.0	inf	0.0	0.0
382	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.0001	0.001	0.8816026246310131	31.648168039231663	0.0117992991581559	2.6075984962519603e-10
383	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.001	0.001	1.0	inf	0.0	0.0
384	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.001	0.0001	0.8827564522305947	33.838154889397	0.0082908207550644	1.844585836160606e-10
385	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.01	0.01	1.0193761807270549e-06	-90.6711774112038	2.249087327089459e+16	896531883.2939501
386	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.0001	0.01	2.9347336686069853e-06	-91.56392722082332	6622047685836800.0	251453289.40011856
387	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.01	0.001	0.9569665715367944	38.17266851343148	0.0030704960227012	6.631766750793059e-11
388	0	[4, 4]	no	0.125	10	[11, 11]	0.0175	0.0001	0.0001	0.9121828759105748	34.18458350157681	0.0091811856254935	2.06412649887313e-10
389	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.0001	0.001	1.0	inf	0.0	0.0
390	0	[4, 4]	square	0.125	10	[11, 11]	0.0175	0.0001	0.0001	1.0	inf	0.0	0.0
391	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.01	0.0001	1.0	inf	0.0	0.0
392	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.01	0.01	1.0	inf	0.0	0.0
393	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.001	0.01	1.0	inf	0.0	0.0
394	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.01	0.001	1.0	inf	0.0	0.0
395	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.01	0.0001	0.8495064425675765	30.63710244595312	0.018122037872672	4.142855442662767e-10
396	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.001	0.0001	1.0	inf	0.0	0.0
397	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.0001	0.01	1.0	inf	0.0	0.0
398	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.001	0.01	7.903232439769677e-05	-94.8751930173171	15741481910272.0	611764.3619888276
399	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.0001	0.0001	0.8652493420519843	32.328008651184504	0.0151048442348837	3.3686641651810183e-10
400	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.0001	0.01	1.063352584691527e-06	-93.7855299229942	1.3493320512700416e+16	547830002.023156
401	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.001	0.001	0.8777473848962609	31.3753507152246	0.0137646179646253	3.016587897552926e-10
402	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.001	0.0001	0.933332035354592	35.566846775848084	0.0066198105923831	1.484247824594437e-10
403	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.001	0.001	1.0	inf	0.0	0.0
404	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.0001	0.0001	1.0	inf	0.0	0.0
405	0	[4, 4]	square	0.125	10	[11, 11]	0.05	0.0001	0.001	1.0	inf	0.0	0.0
406	0	[4, 4]	no	0.125	10	[11, 11]	0.05	0.0001	0.001	0.8388393168101984	28.41349169838964	0.0243042651563882	5.274232109430001e-10
407	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.01	0.01	1.0	inf	0.0	0.0
408	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.001	0.01	7.228342664676265e-07	-89.13055205008936	4787431467384832.0	188011716.80950865
409	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.01	0.001	0.9656852450086246	39.80602347235383	0.0024565677158534	5.0760338263541936e-11
410	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.001	0.001	1.0	inf	0.0	0.0
411	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.01	0.01	3.1375413475662704e-08	-80.78647097573773	313421446774784.0	12383103.549436685
412	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.001	0.0001	0.8789348097036531	32.77577809131139	0.0093033863231539	2.5082211423258446e-10
413	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.01	0.001	1.0	inf	0.0	0.0
414	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.01	0.0001	0.8966854326068895	33.731248429066355	0.0069352849386632	1.8210845978771554e-10
415	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.01	0.0001	1.0	inf	0.0	0.0
416	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.001	0.01	1.0	inf	0.0	0.0
417	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.0001	0.01	4.890739352761407e-07	-93.3519270950134	7079714569060352.0	282708246.80321485
418	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.001	0.001	0.915041031690705	33.43484089309021	0.0084652658551931	1.9325922801053358e-10
419	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.0001	0.001	0.8838231001380945	31.77888202618187	0.0140789318829774	3.1204022247588215e-10
420	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.001	0.0001	1.0	inf	0.0	0.0
421	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.01	0.01	1.0	inf	0.0	0.0
422	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.01	0.001	1.0	inf	0.0	0.0
423	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.0001	0.01	1.0	inf	0.0	0.0
424	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.01	0.01	8.969254805824135e-07	-88.05138686645918	1549664197279744.0	60102708.53854021
425	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.0001	0.001	1.0	inf	0.0	0.0
426	0	[4, 4]	no	0.125	10	[13, 13]	0.0175	0.0001	0.0001	0.8921600033135624	33.28674955035696	0.0103254793211817	2.3214331150115936e-10
427	0	[4, 4]	square	0.125	10	[13, 13]	0.0175	0.0001	0.0001	1.0	inf	0.0	0.0
428	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.01	0.0001	0.8600649202755006	30.93601175460504	0.0135793155059218	3.3159403165132925e-10
429	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.01	0.0001	1.0	inf	0.0	0.0
430	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.001	0.01	9.328558045662014e-06	-93.47867861617254	3.148520480361677e+16	1255879040.288463
431	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.01	0.001	0.96473770566301	39.74933401919882	0.0025323238223791	5.486675949115576e-11
432	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.001	0.001	0.9027956345186452	32.1970350691661	0.0119398506358265	2.7042263355719367e-10
433	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.0001	0.001	0.8137443330358672	25.21972477798145	0.0365416519343853	8.617622252771943e-10
434	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.0001	0.0001	0.8332769303681733	30.578995484002924	0.0169930700212717	3.743873808744008e-10
435	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.001	0.01	1.0	inf	0.0	0.0
436	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.0001	0.01	1.0	inf	0.0	0.0
437	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.01	0.01	0.696389404154995	25.308473356022223	0.0456957221031188	1.2829209027014983e-09
438	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.001	0.001	1.0	inf	0.0	0.0
439	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.001	0.0001	0.9301554743668948	35.078344949280535	0.0069674123078584	1.575531119274081e-10
440	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.01	0.001	0.4147866940347323	11.14907419442503	0.8266628384590149	3.15722896408333e-08
441	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.01	0.001	0.7906136099613399	29.14038049886726	0.0182326585054397	4.783606106406338e-10
442	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.01	0.01	0.4129752495153092	11.042004786747045	0.82900470495224	3.155937999894218e-08
443	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.01	0.0001	0.704961392618092	26.303335547204465	0.0385445170104503	1.066879859844655e-09
444	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.01	0.0001	0.470014669416064	13.65846469719415	0.4838207960128784	1.7810153969578717e-08
445	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.001	0.01	0.9609135866077592	43.14147132985149	0.0019290187628939	4.027979487462508e-11
446	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.001	0.01	0.4129747109039599	11.041958516024636	0.8290096521377563	3.1559605479118405e-08
447	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.001	0.001	0.7832875021907703	30.353849858267104	0.0157398544251918	3.5859737533119844e-10
448	0	[4, 4]	no	0.125	10	[13, 13]	0.05	0.0001	0.01	1.2318213448204117e-06	-110.91296116753928	5.059707319932158e+18	202883449152.688
449	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.001	0.0001	1.0	inf	0.0	0.0
450	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.001	0.001	0.414786763856371	11.149077384090628	0.826662540435791	3.1572281975212524e-08
451	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.001	0.0001	0.4700147448743983	13.658465828623738	0.4838206768035888	1.7810149433435272e-08
452	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.0001	0.01	0.7001764961574495	26.50216231552555	0.038225594907999	8.48929838888348e-10
453	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.001	0.0001	0.7043339085512718	26.281760011041094	0.0386417470872402	1.0697309281837463e-09
454	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.0001	0.0001	1.0	inf	0.0	0.0
455	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.0001	0.001	0.8044639856310999	31.04420681284839	0.0164965614676475	3.6526012680816287e-10
456	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.0001	0.0001	0.4700147448743983	13.658465828623738	0.4838206768035888	1.7810149433435272e-08
457	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.0001	0.01	0.4129752495153092	11.042004786747045	0.82900470495224	3.155937999894218e-08
458	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.01	0.01	0.6752784751848361	23.62357634425152	0.0568035021424293	1.4423692786798331e-09
459	0	[4, 4]	no	0.25	1	[11, 11]	0.0175	0.0001	0.0001	0.6791472513183286	26.05572252122091	0.0416032336652278	9.947489292591612e-10
460	0	[4, 4]	square	0.25	1	[11, 11]	0.0175	0.0001	0.001	0.4147859929675901	11.149067524806512	0.8266642093658447	3.157234347355704e-08
461	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.01	0.001	0.6973105199317974	24.807969897785128	0.0404640622437	1.0654751936565995e-09
462	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.01	0.01	0.4129744028641888	11.04195365047711	0.8290110230445862	3.1559670792874647e-08
463	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.01	0.0001	0.7623177188337905	28.20495814728195	0.0272285807877779	7.209784953893065e-10
464	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.01	0.001	0.414786621943033	11.149071019813048	0.8266640305519104	3.157234217398254e-08
465	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.001	0.01	0.6974441510895977	24.153023027049603	0.0505437739193439	1.2775740808939954e-09
466	0	[4, 4]	square	0.125	10	[13, 13]	0.05	0.0001	0.001	1.0	inf	0.0	0.0
467	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.001	0.001	0.414786709441169	11.14907317562686	0.8266637921333313	3.157233022648353e-08
468	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.001	0.01	0.4129744028641888	11.04195365047711	0.8290110230445862	3.1559670792874647e-08
469	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.01	0.0001	0.4700157343920231	13.658476312560552	0.4838205277919769	1.781013502567268e-08
470	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.001	0.0001	0.6890425214308142	26.5301015252631	0.042725320905447	1.0093410993680968e-09
471	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.001	0.001	0.8249474019894368	31.577875294469678	0.013273648917675	3.187233520094726e-10
472	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.001	0.0001	0.4700157597587815	13.658470672253266	0.4838206768035888	1.7810139679271603e-08
473	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.0001	0.01	0.412974543259783	11.04195495862259	0.8290109038352966	3.1559667356261895e-08
474	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.0001	0.01	0.6872358406481842	24.803588358753817	0.0424604751169681	1.1523787950979144e-09
475	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.0001	0.001	0.414786709441169	11.14907317562686	0.8266637921333313	3.157233022648353e-08
476	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.0001	0.0001	0.6287210324471479	23.27786295742854	0.072821632027626	1.6445043677941441e-09
477	0	[4, 4]	no	0.25	1	[11, 11]	0.05	0.0001	0.001	0.6896924702199245	24.835557005273607	0.0387060940265655	1.1125845116586346e-09
478	0	[4, 4]	square	0.25	1	[11, 11]	0.05	0.0001	0.0001	0.4700157343920231	13.658476312560552	0.4838205277919769	1.781013502567268e-08
479	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.01	0.01	0.6518449297494702	22.394190942783293	0.0858727917075157	2.447193993269691e-09
480	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.01	0.001	0.8721292992053479	34.25840771152616	0.00805046223104	1.7435785706339112e-10
481	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.01	0.001	0.4000220687732584	10.862580775479053	0.8691205382347107	3.325038256016984e-08
482	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.01	0.01	0.4013426238319432	10.966192907798124	0.863218367099762	3.29169338321287e-08
483	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.01	0.0001	0.4528899828873662	13.077471001780696	0.519966721534729	1.9186743101372032e-08
484	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.01	0.0001	0.7657901569188742	28.51254580227184	0.0240757148712873	7.067571142034762e-10
485	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.001	0.01	0.9473246999562812	41.50089923845599	0.0026398212648928	4.731793459798909e-11
486	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.001	0.01	0.4013426238319432	10.966192907798124	0.863218367099762	3.29169338321287e-08
487	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.001	0.0001	0.7518548499632052	28.108272979283168	0.0282244533300399	7.484982955096885e-10
488	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.001	0.0001	0.4528899334323708	13.077470874168108	0.5199669003486633	1.918674835443601e-08
489	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.001	0.001	0.4000220659408772	10.86258085812715	0.8691207766532898	3.325038649426736e-08
490	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.001	0.001	0.8477193116297767	32.91740405483714	0.0103884059935808	2.4215559970146707e-10
491	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.0001	0.01	0.4013438768882764	10.96622468350466	0.8632155060768127	3.291685344142713e-08
492	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.0001	0.01	0.7196304415449024	26.956202100592677	0.0325636677443981	7.383521470126791e-10
493	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.0001	0.001	0.8170457695638443	31.56686692329415	0.0139277363196015	3.1507769681875617e-10
494	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.0001	0.0001	0.4528899828873662	13.077471001780696	0.519966721534729	1.9186743101372032e-08
495	0	[4, 4]	square	0.25	1	[13, 13]	0.0175	0.0001	0.001	0.4000220659408772	10.86258085812715	0.8691207766532898	3.325038649426736e-08
496	0	[4, 4]	no	0.25	1	[13, 13]	0.05	0.01	0.01	0.6207068340250522	21.266799889523963	0.089327722787857	2.293048493382885e-09
497	0	[4, 4]	square	0.25	1	[13, 13]	0.05	0.01	0.001	0.4000196043508678	10.862557668876748	0.8691262006759644	3.3250579894691275e-08
498	0	[4, 4]	no	0.25	1	[13, 13]	0.0175	0.0001	0.0001	0.7193425863674772	27.2211881362017	0.0409852638840675	1.015965194693902e-09
499	0	[4, 4]	square	0.25	1	[13, 13]	0.05	0.01	0.01	0.4013427323748022	10.966174320773057	0.8632265329360962	3.29172719204592e-08
500	0	[4, 4]	no	0.25	1	[13, 13]	0.05	0.01	0.001	0.7291482797897553	27.800530519143184	0.0326518714427948	7.89790459289383e-10
501	0	[4, 4]	square	0.25	1	[13, 13]	0.05	0.01	0.0001	0.4528885217290185	13.077393604240296	0.5199761390686035	1.9187099043004442e-08
502	0	[4, 4]	no	0.25	1	[13, 13]	0.05	0.001	0.01	0.7406418947275988	28.913966238762768	0.0311297290027141	6.896328109309302e-10
503	0	[4, 4]	no	0.25	1	[13, 13]	0.05	0.01	0.0001	0.7879055535477031	29.10133666002363	0.0199262872338295	5.398622183029254e-10
